time_1,time_2,time_3,time_4,temp_1,temp_2,temp_3,temp_4,dew_point_temp_gap,Cold Object
930,11,22,33,73.17,73.19,73.59,73.62,-53.486857,Aluminium
2570,19,38,57,68.2,69.1,68.6,69.2,-50.40355,Water
310,20,40,60,37.3,37.3,38.24,38.5,-16.44855,Water
2840,18,36,54,89.75,89.91,90.02,90.05,-70.066857,Copper
3010,13,26,39,68.8,69,69.4,69.6,-47.94855,Water
1700,7,14,21,55.35,55.65,55.65,55.7,-30.58178,CoolDrink
2110,7,14,21,47.5,47.5,47.5,47.5,-26.64855,Water
20,14,28,42,52.44,52.82,53.19,53.63,-40.377405,Medicine
250,7,14,21,27.06,27.16,27.16,27.27,-4.972886,CoolDrink
450,19,38,57,68.11,69.29,70.46,70.64,-56.047405,Medicine
2220,8,16,24,64.1,64.1,64.2,64.2,-39.901331,Apple
1020,5,10,15,54.21,54.21,54.37,54.37,-36.204768,Meat
2330,6,12,18,39.74,39.8,39.8,39.86,-16.262412,FruitJuice
510,5,10,15,33.18,33.18,33.38,33.38,-8.41178,CoolDrink
670,5,10,15,75.7,75.75,75.75,75.79,-63.637405,Medicine
1920,11,22,33,77.29,77.36,77.59,77.61,-57.606857,Iron
620,9,18,27,35.76,35.93,36.49,36.78,-10.99178,CoolDrink
3670,14,28,42,57.13,57.2,57.3,57.39,-33.652412,FruitJuice
180,18,36,54,62.75,62.92,63.25,63.28,-43.066857,Copper
1050,15,30,45,44.16,44.83,45.06,45.13,-19.39178,CoolDrink
2750,18,36,54,75.43,75.79,76.17,76.24,-57.424768,Meat
1460,8,16,24,44.7,44.6,44.5,44.5,-23.84855,Water
1350,16,32,48,49.34,49.46,49.67,49.74,-24.57178,CoolDrink
1070,16,32,48,54.58,54.87,54.98,55.1,-36.574768,Meat
1550,12,24,36,55.9,55.9,56.2,56.5,-38.10355,Water
2650,13,26,39,69.7,70,70.6,70.8,-45.501331,Apple
3260,13,26,39,69.73,70.1,70.29,70.29,-44.96178,FruitJuice
1850,8,16,24,58.66,59.15,59.25,59.25,-33.89178,CoolDrink
1900,9,18,27,77.16,77.17,77.29,77.36,-57.476857,Iron
90,9,18,27,55.95,56.25,57.08,58.16,-43.887405,Medicine
1450,19,38,57,26.64,26.825,26.94,27.06,-6.382915,ICECREAM
2590,19,38,57,51.24,51.45,51.65,51.86,-29.152886,CoolDrink
2020,15,30,45,45.5,45.7,45.7,46.5,-24.64855,Water
750,13,26,39,77.79,78.04,78.6,78.8,-65.727405,Medicine
2730,6,12,18,62.7,62.9,62.9,63.1,-41.84855,Water
3160,19,38,57,57.13,57.34,57.54,57.75,-35.042886,CoolDrink
3090,6,12,18,74.4,74.6,74.6,74.8,-50.201331,Apple
140,11,22,33,58.78,59.47,59.64,60.6,-46.717405,Medicine
1490,16,32,48,26.94,27.06,27.32,27.48,-6.682915,ICECREAM
840,11,22,33,72.3,72.3,72.3,72.38,-52.616857,Aluminium
1220,6,12,18,46.22,46.4,46.4,46.54,-22.021331,Apple
1830,18,36,54,30.855,31.15,31.355,31.41,-10.597915,ICECREAM
2070,15,30,45,63.84,63.98,64.3,64.76,-39.07178,CoolDrink
150,19,38,57,26.44,26.51,27.5,28.29,-1.67178,CoolDrink
700,16,32,48,37.6,38.17,38.36,38.59,-12.83178,CoolDrink
1630,15,30,45,77.1,77.3,77.43,77.57,-57.416857,Copper
1300,20,40,60,58.8,59.13,59.46,60.53,-40.110857,ICECREAM
810,10,20,30,39.75,39.85,40.2,40.3,-14.98178,CoolDrink
920,6,12,18,70.48,70.52,70.52,70.64,-50.796857,Copper
1570,16,32,48,56.2,56.5,56.8,57,-38.40355,Water
1640,14,28,42,80.23,80.26,80.36,80.41,-60.546857,Aluminium
1390,12,24,36,54.4,54.5,54.4,54.8,-36.60355,Water
780,16,32,48,51.1,51.26,51.28,51.51,-33.094768,Meat
410,17,34,51,30.06,30.64,31.38,32.37,-11.370857,ICECREAM
3500,14,28,42,60.64,60.75,60.95,61.06,-38.552886,CoolDrink
670,17,34,51,70.56,70.88,70.91,71.09,-50.876857,Aluminium
2250,15,30,45,38.54,39.02,39.09,39.26,-15.062412,FruitJuice
1710,8,16,24,29.335,29.475,29.515,29.515,-9.077915,ICECREAM
3080,12,24,36,56.3,56.41,56.51,56.72,-34.212886,CoolDrink
2390,12,24,36,88.03,88.25,88.33,88.43,-68.346857,Aluminium
550,10,20,30,62.98,63.08,63.43,63.46,-43.296857,Iron
1080,12,24,36,68.33,68.33,68.35,68.44,-48.646857,Iron
150,12,24,36,13.62,13.74,13.9,14.12,9.857588,FruitJuice
940,19,38,57,73.19,73.62,73.65,73.82,-53.506857,Aluminium
1080,10,20,30,29.41,29.45,29.64,29.73,-4.64178,FruitJuice
2310,14,28,42,39.67,39.71,39.8,39.86,-16.192412,FruitJuice
30,15,30,45,24.79,24.89,25.1,25.2,-2.702886,CoolDrink
140,17,34,51,13.435,13.66,13.74,13.97,6.822085,ICECREAM
2330,18,36,54,87.13,87.64,87.75,87.78,-67.446857,Aluminium
1400,15,30,45,49.74,49.84,49.88,50.22,-24.97178,CoolDrink
610,18,36,54,19.41,19.95,20.36,20.41,4.067588,FruitJuice
2590,13,26,39,59.5,59.7,60.1,60.4,-38.64855,Water
2700,18,36,54,43.57,44.02,44.31,44.39,-20.092412,FruitJuice
2510,11,22,33,89.05,89.21,89.32,89.45,-69.366857,Aluminium
3000,12,24,36,92.82,93.02,93.03,93.03,-73.136857,Aluminium
630,20,40,60,19.95,20.36,20.42,20.71,3.527588,FruitJuice
260,14,28,42,43.96,43.97,44.26,44.31,-25.954768,Meat
550,7,14,21,72.28,72.75,72.75,72.97,-60.217405,Medicine
1480,10,20,30,59.67,59.84,59.88,59.99,-41.664768,Meat
140,18,36,54,13.435,13.66,13.77,13.97,6.822085,ICECREAM
2670,17,34,51,90.8,90.97,90.97,91.04,-71.116857,Aluminium
30,17,34,51,52.82,53.19,53.63,54.51,-40.757405,Medicine
110,8,16,24,65.83,65.84,66.04,66.04,-46.146857,Aluminium
2260,16,32,48,69.58,69.6,69.92,70.14,-51.574768,Meat
2370,16,32,48,82.77,82.82,82.9,83.11,-63.086857,Iron
1420,12,24,36,39.15,39.25,39.36,39.56,-17.062886,CoolDrink
2670,19,38,57,90.8,90.97,91.03,91.05,-71.116857,Aluminium
1850,5,10,15,31.15,31.27,31.27,31.355,-10.892915,ICECREAM
1350,14,28,42,25.385,25.485,25.64,25.85,-5.127915,ICECREAM
270,13,26,39,29.38,29.54,30.04,30.06,-4.61178,CoolDrink
1960,11,22,33,77.45,77.7,77.93,78.02,-58.760857,ICECREAM
1700,6,12,18,58.1,58.1,58.1,58.1,-33.901331,Apple
2140,15,30,45,34.14,34.425,34.52,34.73,-13.882915,ICECREAM
2780,20,40,60,53.2,53.41,53.62,53.82,-31.112886,CoolDrink
3270,11,22,33,74.4,74.6,74.8,75.1,-53.54855,Water
2290,11,22,33,36.085,36.095,36.34,36.385,-15.827915,ICECREAM
3240,17,34,51,51.8,52.09,52.18,52.47,-28.322412,FruitJuice
100,13,26,39,35.1,34.9,35.6,35.9,-17.30355,Water
580,19,38,57,35,35.28,35.76,36.49,-10.23178,CoolDrink
1710,17,34,51,62.34,62.37,62.49,62.64,-44.334768,Meat
1340,14,28,42,59.46,60.11,60.84,61.47,-40.770857,ICECREAM
380,20,40,60,66.97,67.49,67.55,68.04,-54.907405,Medicine
670,7,14,21,70.56,70.78,70.78,70.88,-50.876857,Aluminium
2990,19,38,57,89.75,90.09,90.2,90.2,-70.066857,Iron
960,18,36,54,36.1,38.48,39.67,41.14,-11.901331,Apple
2810,15,30,45,72.2,72.6,72.4,73.1,-54.40355,Water
640,9,18,27,48.86,48.87,49.1,49.33,-30.854768,Meat
890,20,40,60,44.2,44.1,44.6,44.3,-23.34855,Water
770,7,14,21,69.71,69.91,69.91,69.95,-50.026857,Copper
3810,15,30,45,63.85,64.05,64.16,64.36,-41.762886,CoolDrink
2890,18,36,54,73.2,72.8,73.6,74.1,-55.40355,Water
590,5,10,15,73.48,73.73,73.73,73.73,-61.417405,Medicine
2760,15,30,45,75.5,75.98,76.17,76.38,-57.494768,Meat
2360,11,22,33,82.73,82.77,82.79,82.82,-63.046857,Iron
3100,16,32,48,65.81,66.36,66.76,67.29,-41.04178,FruitJuice
1520,17,34,51,73.81,74.04,74.3,74.35,-54.126857,Iron
260,11,22,33,8.64,9.7,9.83,10.01,15.558669,Apple
140,13,26,39,58.78,59.47,60.6,61,-46.717405,Medicine
1410,16,32,48,63.09,63.61,63.75,64.03,-44.400857,ICECREAM
160,18,36,54,66.19,66.29,66.36,66.37,-46.506857,Aluminium
680,15,30,45,75.75,75.79,76.42,76.87,-63.687405,Medicine
2310,8,16,24,65.5,65.2,65.6,65.6,-47.70355,Water
320,8,16,24,44.98,45.34,45.37,45.37,-26.974768,Meat
820,12,24,36,79.58,79.66,80.16,81.12,-67.517405,Medicine
80,20,40,60,21.9,24.3,26.2,29.1,-1.04855,Water
2600,16,32,48,59.7,60.1,60.4,60.9,-38.84855,Water
550,13,26,39,72.28,72.75,73.1,73.48,-60.217405,Medicine
2200,7,14,21,85.11,85.17,85.17,85.24,-65.426857,Aluminium
570,10,20,30,35.46,35.96,36.27,36.67,-16.770857,ICECREAM
480,18,36,54,33.29,34.08,34.76,34.93,-14.600857,ICECREAM
1300,11,22,33,24.94,24.965,25.19,25.26,-4.682915,ICECREAM
680,5,10,15,38.73,38.73,39.2,39.2,-20.040857,ICECREAM
490,14,28,42,41,41,41.7,42,-23.20355,Water
700,10,20,30,76.09,76.42,76.46,76.87,-64.027405,Medicine
240,14,28,42,43.78,43.79,43.97,44.05,-25.774768,Meat
1990,10,20,30,45.4,45.4,45.7,45.5,-24.54855,Water
1460,16,32,48,44.7,44.5,44.6,44.8,-23.84855,Water
2950,18,36,54,90.44,90.49,90.94,91.04,-70.756857,Copper
2290,14,28,42,84.82,84.82,84.94,85.16,-65.136857,Copper
810,18,36,54,39.75,40.2,40.44,40.44,-14.98178,CoolDrink
630,10,20,30,37.24,37.61,37.86,38.28,-18.550857,ICECREAM
190,7,14,21,24.3,25.84,25.84,25.86,-5.610857,ICECREAM
2200,18,36,54,64.4,64.1,64.2,64.4,-40.201331,Apple
760,8,16,24,40.45,40.56,40.78,40.78,-21.760857,ICECREAM
860,17,34,51,81.12,81.51,81.53,83.33,-69.057405,Medicine
60,6,12,18,12.885,12.98,12.98,13.01,7.372085,ICECREAM
2000,12,24,36,83.75,83.76,83.87,83.95,-64.066857,Aluminium
190,16,32,48,27.5,28.29,28.85,28.97,-2.73178,CoolDrink
1680,17,34,51,41.84,42.04,42.15,42.35,-19.752886,CoolDrink
2020,6,12,18,62.77,62.79,62.79,63.29,-38.00178,CoolDrink
280,10,20,30,44.05,44.26,44.31,44.86,-26.044768,Meat
2320,16,32,48,49.6,52.1,51.2,51.8,-28.74855,Water
760,19,38,57,19.465,19.63,19.82,20.38,0.792085,ICECREAM
2240,12,24,36,81.04,81.31,81.33,81.67,-61.356857,Iron
730,18,36,54,50.19,50.79,50.9,51.1,-32.184768,Meat
950,15,30,45,44.3,42.8,43.5,43.8,-23.44855,Water
1250,10,20,30,56.84,57.5,57.84,57.96,-38.150857,ICECREAM
1350,20,40,60,25.385,25.52,25.85,26.18,-5.127915,ICECREAM
1910,14,28,42,59.67,59.9,60.36,60.9,-34.90178,CoolDrink
250,11,22,33,59.91,59.94,59.96,60.18,-40.226857,Iron
500,13,26,39,32.84,33.18,33.54,33.61,-8.07178,CoolDrink
900,18,36,54,66.69,66.92,67.16,67.2,-47.006857,Iron
2810,20,40,60,89.53,89.73,89.78,89.93,-69.846857,Copper
2150,12,24,36,68.26,68.33,68.35,68.41,-50.254768,Meat
210,12,24,36,6.57,7.04,7.22,7.64,17.628669,Apple
30,19,38,57,19.91,20.57,21.3,21.97,-1.220857,ICECREAM
2740,17,34,51,71.2,71.5,71.6,71.8,-47.001331,Apple
810,18,36,54,46.6,47.3,47.4,47.5,-28.80355,Water
110,8,16,24,25.72,25.75,26.21,26.21,-0.95178,CoolDrink
290,17,34,51,27.85,28.51,28.85,29.11,-9.160857,ICECREAM
1790,10,20,30,30.46,30.59,30.615,30.765,-10.202915,ICECREAM
2570,11,22,33,57.91,58.61,58.75,58.82,-33.14178,FruitJuice
1280,20,40,60,57.83,58.1,58.26,58.34,-39.824768,Meat
1840,16,32,48,74.46,74.71,74.96,75.26,-55.770857,ICECREAM
2430,6,12,18,66.7,66.9,66.9,67.1,-42.501331,Apple
360,12,24,36,15.24,15.5,15.61,15.975,5.017085,ICECREAM
970,8,16,24,21.68,21.88,22.01,22.01,-1.422915,ICECREAM
2200,14,28,42,34.94,35.085,35.22,35.31,-14.682915,ICECREAM
2470,11,22,33,50,50.1,50.21,50.31,-27.912886,CoolDrink
4190,17,34,51,67.77,67.98,68.09,68.19,-45.682886,CoolDrink
750,12,24,36,38.59,39.02,39.08,39.3,-13.82178,CoolDrink
2530,18,36,54,73.11,73.18,73.27,73.28,-55.104768,Meat
1150,15,30,45,45.87,45.94,46.36,46.78,-21.10178,CoolDrink
1300,18,36,54,24.94,25.19,25.315,25.385,-4.682915,ICECREAM
2400,16,32,48,82.9,83.11,83.13,83.61,-63.216857,Iron
1730,15,30,45,81.08,81.12,81.37,81.41,-61.396857,Aluminium
1350,17,34,51,77.8,77.9,77.92,78.06,-58.116857,Aluminium
2010,9,18,27,32.705,32.795,32.865,33.03,-12.447915,ICECREAM
2980,8,16,24,74.7,74.7,74.9,74.9,-56.90355,Water
2190,6,12,18,50.38,50.39,50.39,50.56,-25.61178,FruitJuice
2410,5,10,15,52.8,52.8,52.8,54.2,-31.94855,Water
1480,14,28,42,78.77,78.85,79.01,79.18,-59.086857,Aluminium
2860,18,36,54,63.37,63.48,63.71,63.89,-38.60178,FruitJuice
1260,6,12,18,76.59,76.67,76.67,76.75,-56.906857,Aluminium
170,6,12,18,33.1,33.8,33.8,34.3,-12.24855,Water
1040,7,14,21,74.1,74.18,74.18,74.21,-54.416857,Aluminium
2140,12,24,36,65.05,65.32,65.7,65.99,-40.28178,CoolDrink
1850,20,40,60,74.6,74.96,75.26,76.05,-55.910857,ICECREAM
260,14,28,42,14.625,14.645,14.785,14.795,5.632085,ICECREAM
1740,9,18,27,29.895,29.945,30.095,30.195,-9.637915,ICECREAM
740,14,28,42,65.17,65.34,65.5,65.61,-45.486857,Iron
1730,14,28,42,58.3,58.4,58.5,58.2,-34.101331,Apple
2370,6,12,18,66.4,66.1,66.1,66.3,-42.201331,Apple
420,14,28,42,38.9,39.7,40.2,40.3,-18.04855,Water
990,16,32,48,43.8,43.6,43.5,43.5,-22.94855,Water
1000,16,32,48,54.04,54.21,54.37,54.49,-36.034768,Meat
360,16,32,48,65.83,66.97,67.08,67.5,-53.767405,Medicine
250,12,24,36,36.97,37.2,36.5,36.8,-16.11855,Water
380,6,12,18,29.76,29.79,29.79,29.97,-11.070857,ICECREAM
760,20,40,60,19.465,19.63,19.82,20.38,0.792085,ICECREAM
730,20,40,60,44.9,45.6,45.7,46.2,-27.10355,Water
3160,9,18,27,50.72,51.14,51.23,51.3,-27.242412,FruitJuice
840,5,10,15,51.59,51.59,51.66,51.66,-33.584768,Meat
900,17,34,51,45.75,46.57,46.8,47.79,-27.060857,ICECREAM
1600,16,32,48,28.165,28.345,28.49,28.615,-7.907915,ICECREAM
2210,11,22,33,66.21,66.22,66.35,66.99,-41.44178,CoolDrink
1290,19,38,57,48.55,48.65,48.96,49.34,-23.78178,CoolDrink
950,6,12,18,21.515,21.58,21.58,21.68,-1.257915,ICECREAM
2710,11,22,33,88.74,88.95,88.98,89.06,-69.056857,Copper
2130,10,20,30,49.63,49.76,49.85,49.9,-24.86178,FruitJuice
3010,8,16,24,75.1,74.8,75.5,75.5,-57.30355,Water
1080,9,18,27,68.33,68.33,68.35,68.44,-48.646857,Iron
220,16,32,48,14.335,14.445,14.585,14.645,5.922085,ICECREAM
3070,20,40,60,49.85,50.13,50.2,50.5,-26.372412,FruitJuice
1940,14,28,42,60.36,60.9,61.79,61.99,-35.59178,CoolDrink
280,14,28,42,67.65,67.74,67.84,67.88,-47.966857,Aluminium
1190,6,12,18,51.7,51.4,51.4,51.9,-33.90355,Water
610,9,18,27,63.55,63.56,63.71,63.81,-43.866857,Iron
780,13,26,39,78.6,78.8,78.95,79.58,-66.537405,Medicine
2750,14,28,42,89.13,89.23,89.43,89.44,-69.446857,Copper
3300,12,24,36,58.58,58.68,58.78,58.99,-36.492886,CoolDrink
400,16,32,48,45.83,45.94,45.98,46.36,-27.824768,Meat
2430,15,30,45,54.41,54.96,55.63,56.64,-29.64178,FruitJuice
2550,13,26,39,50.83,50.93,51.14,51.24,-28.742886,CoolDrink
2310,8,16,24,65.5,65.2,65.6,65.6,-41.301331,Apple
2470,16,32,48,67.2,67,67.3,67.5,-43.001331,Apple
3600,13,26,39,55.9,56.07,56.55,56.71,-32.422412,FruitJuice
770,10,20,30,45.7,46.3,46.2,46.2,-27.90355,Water
1210,9,18,27,47.05,47.09,47.14,47.22,-22.28178,CoolDrink
2560,10,20,30,87.08,87.14,87.35,87.46,-67.396857,Copper
1510,6,12,18,40.08,40.18,40.18,40.29,-17.992886,CoolDrink
210,12,24,36,62.95,63.25,63.28,63.53,-43.266857,Copper
1270,11,22,33,73.77,73.86,74.05,74.19,-54.086857,Copper
150,6,12,18,42.54,42.61,42.61,42.64,-24.534768,Meat
600,11,22,33,21.89,22,22.13,22.15,2.87822,FruitJuice
1750,13,26,39,78.57,78.72,79.09,79.19,-58.886857,Copper
1440,14,28,42,72.66,72.68,72.83,73,-52.976857,Iron
1490,19,38,57,26.94,27.06,27.425,27.545,-6.682915,ICECREAM
2170,11,22,33,34.52,34.705,34.73,34.94,-14.262915,ICECREAM
4090,7,14,21,66.74,66.84,66.84,66.95,-44.652886,CoolDrink
1030,6,12,18,41.76,42.28,42.28,42.6,-17.561331,Apple
1520,12,24,36,79.18,79.19,79.28,79.53,-59.496857,Aluminium
1050,15,30,45,49.4,49.5,50,49.9,-31.60355,Water
900,13,26,39,35.26,35.56,35.77,35.78,-11.061331,Apple
420,20,40,60,16.215,16.535,16.72,16.79,4.042085,ICECREAM
1150,5,10,15,54.58,54.68,54.68,54.79,-35.890857,ICECREAM
960,15,30,45,21.58,21.68,22.01,22.19,-1.322915,ICECREAM
290,7,14,21,27.85,27.92,27.92,28.51,-9.160857,ICECREAM
2200,8,16,24,66.16,66.21,66.22,66.22,-41.39178,CoolDrink
500,10,20,30,29.64,29.75,29.85,29.95,-7.552886,CoolDrink
2110,15,30,45,79.17,79.45,79.57,79.84,-59.486857,Iron
900,14,28,42,70.43,70.43,70.52,70.64,-50.746857,Copper
2340,14,28,42,65.8,65.5,66.4,66.1,-48.00355,Water
2050,17,34,51,36.07,36.21,36.53,36.77,-12.592412,FruitJuice
690,5,10,15,20.71,20.71,20.71,20.71,2.767588,FruitJuice
2070,16,32,48,84.2,84.4,84.46,84.65,-64.516857,Aluminium
1280,18,36,54,48.21,48.55,48.78,48.96,-23.44178,CoolDrink
2290,15,30,45,36.085,36.34,36.385,36.59,-15.827915,ICECREAM
450,15,30,45,31.99,32.37,33.29,34.08,-13.300857,ICECREAM
3900,10,20,30,60.35,60.94,61.08,61.1,-36.872412,FruitJuice
2850,6,12,18,62.84,63.37,63.37,63.38,-38.07178,FruitJuice
1150,9,18,27,44.43,44.84,45.25,45.26,-20.231331,Apple
1010,9,18,27,42.7,42.87,43.53,44.14,-17.93178,CoolDrink
170,14,28,42,66.23,66.29,66.36,66.37,-46.546857,Aluminium
2260,8,16,24,85.68,85.86,85.99,85.99,-65.996857,Aluminium
1120,15,30,45,29.82,29.88,29.98,30.06,-5.05178,FruitJuice
280,16,32,48,63.71,63.85,63.9,63.98,-44.026857,Copper
660,6,12,18,36.8,36.92,36.92,37.31,-12.03178,CoolDrink
2240,17,34,51,69.07,69.58,69.58,69.92,-51.064768,Meat
4620,7,14,21,68.68,68.79,68.79,68.93,-45.202412,FruitJuice
480,20,40,60,69.96,70.57,70.84,71.95,-57.897405,Medicine
580,16,32,48,73.1,73.73,73.9,74.25,-61.037405,Medicine
150,16,32,48,22.69,23.68,24.18,25.84,-4.000857,ICECREAM
80,18,36,54,61.79,62.28,62.4,62.5,-42.106857,Copper
3990,14,28,42,61.55,61.8,62.13,62.23,-38.072412,FruitJuice
3050,11,22,33,69.6,69.8,70,70.2,-48.74855,Water
260,16,32,48,63.61,63.71,63.83,63.9,-43.926857,Copper
2880,17,34,51,65.9,66.3,66.6,67,-45.04855,Water
170,6,12,18,13.74,13.77,13.77,13.97,6.517085,ICECREAM
1310,13,26,39,48.65,48.78,49.33,49.34,-23.88178,CoolDrink
2440,12,24,36,85.95,86.12,86.17,86.2,-66.266857,Copper
60,16,32,48,53.63,54.51,55.95,57.08,-41.567405,Medicine
2880,7,14,21,73.3,73.2,73.2,73.6,-49.101331,Apple
870,14,28,42,81.15,81.51,82.41,83.33,-69.087405,Medicine
1280,5,10,15,57.83,57.83,57.86,57.86,-39.824768,Meat
3000,14,28,42,68.6,68.8,69.2,69.4,-47.74855,Water
2680,6,12,18,43.4,43.4,43.4,43.57,-19.922412,FruitJuice
760,17,34,51,40.45,40.78,41.14,41.88,-21.760857,ICECREAM
2000,18,36,54,81.19,81.35,81.62,81.63,-61.506857,Copper
4630,11,22,33,68.79,68.93,68.93,68.99,-45.312412,FruitJuice
660,18,36,54,67.83,68.1,68.3,68.66,-48.146857,Copper
4730,19,38,57,69.77,70.16,70.37,70.38,-46.292412,FruitJuice
1630,11,22,33,57.1,57.1,57.5,57.8,-39.30355,Water
670,17,34,51,75.7,75.79,76.09,76.46,-63.637405,Medicine
190,20,40,60,34.3,36.5,36.8,36.97,-13.44855,Water
2750,14,28,42,44.39,44.43,44.58,45.26,-20.912412,FruitJuice
890,9,18,27,81.53,82.41,83.33,84.2,-69.467405,Medicine
200,16,32,48,59.24,59.36,59.5,59.91,-39.556857,Iron
2220,5,10,15,64.1,64.1,64.1,64.2,-46.30355,Water
3100,7,14,21,81.09,81.18,81.18,81.19,-63.084768,Meat
2790,17,34,51,89.44,89.53,89.6,89.75,-69.756857,Copper
1830,19,38,57,74.34,74.6,74.96,75.26,-55.650857,ICECREAM
1160,13,26,39,26.52,26.64,26.76,26.98,-3.042412,FruitJuice
660,12,24,36,36.8,36.92,37.31,37.6,-12.03178,CoolDrink
3020,16,32,48,74.8,75.5,75.7,75.5,-50.601331,Apple
220,14,28,42,15.41,15.41,16.49,16.57,9.35822,FruitJuice
1820,14,28,42,43.3,43.61,43.74,44.08,-18.53178,FruitJuice
2130,12,24,36,82.96,82.99,83.07,83.15,-63.276857,Copper
500,17,34,51,29.64,29.85,29.95,30.16,-7.552886,CoolDrink
340,9,18,27,18.84,19.27,19.47,19.9,5.92822,FruitJuice
370,12,24,36,61.14,61.21,61.22,61.34,-41.456857,Iron
780,17,34,51,40.78,41.84,41.88,42.57,-22.090857,ICECREAM
710,16,32,48,39.28,39.42,39.57,40.45,-20.590857,ICECREAM
1520,12,24,36,60,60,60.01,60.36,-41.994768,Meat
2870,18,36,54,72.8,73.2,72.8,73.9,-55.00355,Water
2960,17,34,51,67.6,68,68.4,68.8,-46.74855,Water
1460,10,20,30,29.79,29.79,29.86,29.87,-6.312412,FruitJuice
860,6,12,18,22.88,22.91,22.91,22.93,0.597588,FruitJuice
2350,11,22,33,39.86,39.89,39.95,39.98,-16.382412,FruitJuice
2830,5,10,15,91.88,91.92,91.92,91.93,-72.196857,Aluminium
1300,9,18,27,24.94,24.965,25.19,25.26,-4.682915,ICECREAM
590,7,14,21,63.53,63.54,63.54,63.55,-43.846857,Iron
3100,13,26,39,65.81,65.83,66.76,66.9,-41.04178,FruitJuice
20,6,12,18,10.34,10.55,10.55,11.03,14.42822,FruitJuice
620,18,36,54,66.97,67.53,67.83,67.85,-47.286857,Copper
3900,19,38,57,64.78,64.98,65.19,65.4,-42.692886,CoolDrink
1500,8,16,24,44.8,44.8,45.3,45.3,-23.94855,Water
120,16,32,48,12.79,13.44,13.88,14.08,11.97822,FruitJuice
2850,12,24,36,76.74,76.76,77.06,77.61,-58.734768,Meat
3310,11,22,33,75.3,75.5,75.6,76.8,-54.44855,Water
100,12,24,36,12.22,12.78,12.79,13.44,12.54822,FruitJuice
2240,8,16,24,64.2,64.4,64.5,64.5,-40.001331,Apple
840,9,18,27,80.16,80.98,81.12,81.15,-68.097405,Medicine
4190,8,16,24,67.77,67.88,67.98,67.98,-45.682886,CoolDrink
2330,14,28,42,36.45,36.59,37.165,37.205,-16.192915,ICECREAM
2670,10,20,30,74.55,74.55,74.55,74.57,-56.544768,Meat
4600,14,28,42,68.55,68.58,68.79,68.93,-45.072412,FruitJuice
150,19,38,57,42.54,42.64,42.78,43.24,-24.534768,Meat
2770,17,34,51,61.58,62.13,62.26,62.69,-36.81178,FruitJuice
