time_1,time_2,time_3,time_4,temp_1,temp_2,temp_3,temp_4,Cold Object
2330.0,18.0,36.0,54.0,85.16,85.39,85.5,85.51,Copper
1090.0,20.0,40.0,60.0,45.13,45.5,45.58,45.87,CoolDrink
10.0,7.0,14.0,21.0,12.21,12.22,12.22,12.32,FruitJuice
2470.0,19.0,38.0,57.0,40.7,40.72,41.74,42.05,FruitJuice
620.0,20.0,40.0,60.0,48.8,48.86,49.1,49.35,Meat
900.0,20.0,40.0,60.0,40.88,41.15,41.29,41.89,CoolDrink
860.0,10.0,20.0,30.0,34.27,34.6,35.05,35.19,Apple
1640.0,18.0,36.0,54.0,41.42,41.63,41.84,41.94,CoolDrink
3160.0,5.0,10.0,15.0,57.13,57.23,57.23,57.23,CoolDrink
490.0,11.0,22.0,33.0,17.84,17.85,18.05,18.11,FruitJuice
2120.0,15.0,30.0,45.0,63.1,63.4,63.4,63.4,Water
900.0,6.0,12.0,18.0,45.75,46.07,46.07,46.57,ICECREAM
440.0,7.0,14.0,21.0,29.02,29.13,29.13,29.23,CoolDrink
960.0,17.0,34.0,51.0,41.89,42.35,42.41,42.7,CoolDrink
60.0,10.0,20.0,30.0,53.63,54.31,54.51,55.95,Medicine
1100.0,8.0,16.0,24.0,23.235,23.295,23.34,23.34,ICECREAM
1120.0,13.0,26.0,39.0,50.8,50.8,51.2,51.4,Water
3540.0,11.0,22.0,33.0,61.06,61.16,61.26,61.37,CoolDrink
2670.0,12.0,24.0,36.0,88.4,88.6,88.65,88.74,Copper
820.0,14.0,28.0,42.0,32.83,33.06,33.67,34.27,Apple
1480.0,14.0,28.0,42.0,75.87,75.93,76.02,76.02,Copper
2560.0,13.0,26.0,39.0,50.93,51.03,51.24,51.34,CoolDrink
1080.0,12.0,24.0,36.0,54.75,54.87,54.98,55.1,Meat
610.0,12.0,24.0,36.0,73.9,74.12,74.25,75.26,Medicine
2840.0,20.0,40.0,60.0,89.75,89.91,90.02,90.17,Copper
1830.0,15.0,30.0,45.0,74.34,74.6,74.71,75.2,ICECREAM
1670.0,13.0,26.0,39.0,31.6,31.66,32.04,32.1,FruitJuice
1400.0,16.0,32.0,48.0,62.66,63.34,63.61,63.85,ICECREAM
2670.0,13.0,26.0,39.0,74.55,74.55,74.57,74.82,Meat
2480.0,19.0,38.0,57.0,72.37,72.93,72.98,73.16,Meat
490.0,10.0,20.0,30.0,62.21,62.38,62.45,62.59,Iron
1510.0,15.0,30.0,45.0,59.99,60.0,60.01,60.32,Meat
300.0,10.0,20.0,30.0,60.78,60.87,60.87,60.88,Iron
1370.0,7.0,14.0,21.0,77.9,77.92,77.92,77.97,Aluminium
870.0,19.0,38.0,57.0,34.6,35.19,35.56,35.77,Apple
2590.0,18.0,36.0,54.0,42.52,42.8,43.03,43.19,FruitJuice
1840.0,18.0,36.0,54.0,58.5,59.15,59.34,59.59,CoolDrink
390.0,8.0,16.0,24.0,64.59,64.59,64.65,64.65,Copper
1180.0,18.0,36.0,54.0,26.75,26.98,27.38,27.46,FruitJuice
2410.0,15.0,30.0,45.0,52.8,54.2,53.6,56.2,Water
2000.0,5.0,10.0,15.0,81.19,81.19,81.22,81.35,Copper
1440.0,5.0,10.0,15.0,75.68,75.68,75.68,75.68,Copper
1020.0,17.0,34.0,51.0,67.89,68.12,68.19,68.3,Iron
2190.0,9.0,18.0,27.0,83.76,83.78,83.8,83.82,Copper
860.0,10.0,20.0,30.0,52.24,52.32,52.48,52.6,Meat
2790.0,10.0,20.0,30.0,87.13,87.29,87.43,87.63,Iron
560.0,5.0,10.0,15.0,72.75,72.75,72.97,72.97,Medicine
2880.0,15.0,30.0,45.0,92.19,92.24,92.33,92.47,Aluminium
700.0,15.0,30.0,45.0,76.09,76.46,76.87,77.79,Medicine
90.0,15.0,30.0,45.0,21.97,22.12,22.28,22.6,ICECREAM
3050.0,11.0,22.0,33.0,75.7,75.8,75.5,74.2,Water
1500.0,17.0,34.0,51.0,78.95,79.18,79.19,79.41,Aluminium
800.0,11.0,22.0,33.0,22.15,22.17,22.48,22.55,FruitJuice
920.0,7.0,14.0,21.0,43.9,44.6,44.6,43.0,Water
900.0,15.0,30.0,45.0,44.1,44.1,44.6,43.0,Water
1390.0,19.0,38.0,57.0,36.66,36.88,37.57,37.83,FruitJuice
940.0,15.0,30.0,45.0,41.29,41.81,42.08,42.35,CoolDrink
1900.0,14.0,28.0,42.0,82.57,82.61,83.07,83.24,Aluminium
1020.0,9.0,18.0,27.0,49.85,50.29,50.73,51.11,ICECREAM
1140.0,7.0,14.0,21.0,75.25,75.41,75.41,75.42,Aluminium
610.0,12.0,24.0,36.0,22.0,22.13,22.15,22.63,FruitJuice
280.0,5.0,10.0,15.0,37.9,37.9,37.8,37.8,Water
140.0,9.0,18.0,27.0,62.52,62.56,62.65,62.7,Copper
1730.0,10.0,20.0,30.0,42.15,42.15,42.21,42.34,FruitJuice
2520.0,5.0,10.0,15.0,41.97,42.05,42.05,42.06,FruitJuice
700.0,19.0,38.0,57.0,22.91,23.06,23.35,24.17,FruitJuice
1050.0,20.0,40.0,60.0,42.6,42.79,43.76,44.17,Apple
260.0,19.0,38.0,57.0,29.29,29.54,30.04,30.09,CoolDrink
1570.0,9.0,18.0,27.0,27.67,27.755,28.08,28.165,ICECREAM
1410.0,12.0,24.0,36.0,63.09,63.34,63.61,63.85,ICECREAM
2720.0,14.0,28.0,42.0,86.8,86.8,86.97,87.04,Iron
1880.0,5.0,10.0,15.0,82.37,82.37,82.53,82.57,Aluminium
920.0,16.0,32.0,48.0,46.57,47.15,47.79,48.43,ICECREAM
910.0,10.0,20.0,30.0,83.33,84.2,84.2,84.2,Medicine
200.0,13.0,26.0,39.0,34.8,36.5,36.8,36.9,Water
510.0,9.0,18.0,27.0,46.97,47.08,47.25,47.34,Meat
270.0,8.0,16.0,24.0,29.38,29.54,30.03,30.03,CoolDrink
440.0,20.0,40.0,60.0,16.535,16.72,16.79,16.885,ICECREAM
1990.0,16.0,32.0,48.0,78.02,78.22,78.22,78.22,ICECREAM
960.0,5.0,10.0,15.0,41.89,41.89,42.08,42.08,CoolDrink
2710.0,19.0,38.0,57.0,74.82,75.04,75.43,75.79,Meat
670.0,7.0,14.0,21.0,26.5,26.79,26.79,27.13,Apple
1520.0,14.0,28.0,42.0,73.81,73.93,74.3,74.31,Iron
1830.0,8.0,16.0,24.0,74.34,74.46,74.6,74.6,ICECREAM
2920.0,11.0,22.0,33.0,73.9,73.6,74.1,74.0,Water
80.0,10.0,20.0,30.0,25.49,25.5,25.53,25.72,CoolDrink
900.0,11.0,22.0,33.0,44.1,44.1,43.9,44.6,Water
2480.0,6.0,12.0,18.0,72.37,72.88,72.88,72.93,Meat
650.0,13.0,26.0,39.0,75.26,75.49,75.75,75.79,Medicine
2610.0,18.0,36.0,54.0,59.9,60.4,60.9,61.1,Water
460.0,10.0,20.0,30.0,18.47,18.48,18.71,20.01,Apple
1290.0,16.0,32.0,48.0,48.55,48.65,48.78,49.33,CoolDrink
1530.0,14.0,28.0,42.0,66.33,66.55,66.62,66.65,ICECREAM
660.0,8.0,16.0,24.0,64.11,64.2,64.47,64.47,Iron
1380.0,15.0,30.0,45.0,71.81,72.0,72.47,72.47,Iron
2690.0,16.0,32.0,48.0,90.97,91.03,91.04,91.12,Aluminium
590.0,7.0,14.0,21.0,73.48,73.73,73.73,73.9,Medicine
990.0,6.0,12.0,18.0,43.8,43.5,43.5,43.6,Water
540.0,7.0,14.0,21.0,62.96,62.98,62.98,63.08,Iron
990.0,6.0,12.0,18.0,38.74,39.67,39.67,41.14,Apple
590.0,10.0,20.0,30.0,73.48,73.73,73.9,74.12,Medicine
640.0,17.0,34.0,51.0,36.49,36.8,36.92,37.55,CoolDrink
2310.0,16.0,32.0,48.0,82.11,82.56,82.6,82.73,Iron
1150.0,14.0,28.0,42.0,44.43,44.84,45.26,45.51,Apple
1280.0,9.0,18.0,27.0,48.21,48.55,48.55,48.65,CoolDrink
950.0,8.0,16.0,24.0,44.3,42.8,42.3,42.3,Water
2490.0,19.0,38.0,57.0,86.25,86.28,86.76,86.83,Copper
1150.0,15.0,30.0,45.0,29.98,30.06,30.2,31.38,FruitJuice
550.0,10.0,20.0,30.0,21.49,21.58,21.64,21.65,FruitJuice
1820.0,7.0,14.0,21.0,76.49,76.69,76.69,76.8,Iron
3050.0,12.0,24.0,36.0,79.79,80.47,80.62,80.85,Meat
1990.0,15.0,30.0,45.0,32.39,32.705,32.795,33.03,ICECREAM
640.0,14.0,28.0,42.0,18.355,18.46,18.61,18.67,ICECREAM
1450.0,15.0,30.0,45.0,59.4,59.42,59.67,59.84,Meat
690.0,11.0,22.0,33.0,49.55,49.75,49.95,50.15,Meat
2130.0,10.0,20.0,30.0,84.67,84.68,84.7,84.86,Aluminium
30.0,11.0,22.0,33.0,34.5,34.5,34.5,34.6,Water
1840.0,16.0,32.0,48.0,76.8,76.85,76.87,76.94,Iron
640.0,8.0,16.0,24.0,18.355,18.46,18.545,18.545,ICECREAM
1220.0,18.0,36.0,54.0,76.37,76.52,76.59,76.67,Aluminium
2550.0,13.0,26.0,39.0,58.6,58.9,59.3,59.5,Water
920.0,8.0,16.0,24.0,43.9,44.6,43.0,43.0,Water
20.0,19.0,38.0,57.0,40.76,41.04,41.65,42.08,Meat
590.0,18.0,36.0,54.0,17.83,18.05,18.27,18.355,ICECREAM
2120.0,9.0,18.0,27.0,37.56,37.58,37.6,37.68,FruitJuice
420.0,12.0,24.0,36.0,17.15,17.87,18.1,18.47,Apple
2290.0,11.0,22.0,33.0,81.86,82.06,82.11,82.14,Iron
2020.0,10.0,20.0,30.0,62.77,62.79,63.29,63.7,CoolDrink
2260.0,16.0,32.0,48.0,69.58,69.6,69.92,70.14,Meat
1420.0,12.0,24.0,36.0,75.53,75.53,75.68,75.72,Copper
1650.0,18.0,36.0,54.0,40.52,40.95,41.14,41.75,FruitJuice
1210.0,16.0,32.0,48.0,24.225,24.32,24.47,24.535,ICECREAM
1310.0,13.0,26.0,39.0,77.3,77.73,77.77,77.8,Aluminium
2800.0,12.0,24.0,36.0,72.1,72.2,71.8,72.4,Water
3810.0,14.0,28.0,42.0,63.85,63.95,64.16,64.26,CoolDrink
30.0,19.0,38.0,57.0,40.95,41.15,41.8,42.12,Meat
260.0,9.0,18.0,27.0,16.57,16.85,16.99,17.17,FruitJuice
170.0,9.0,18.0,27.0,5.68,5.72,5.96,6.14,Apple
4110.0,14.0,28.0,42.0,66.95,67.05,67.26,67.36,CoolDrink
410.0,15.0,30.0,45.0,20.18,20.38,20.63,20.65,FruitJuice
2240.0,14.0,28.0,42.0,85.43,85.45,85.86,85.99,Aluminium
2080.0,18.0,36.0,54.0,67.74,67.82,67.86,67.98,Meat
350.0,5.0,10.0,15.0,12.61,12.61,12.88,12.88,Apple
1520.0,19.0,38.0,57.0,79.18,79.28,79.53,79.56,Aluminium
250.0,18.0,36.0,54.0,37.3,37.6,37.8,37.6,Water
1960.0,14.0,28.0,42.0,61.44,61.79,61.99,62.03,CoolDrink
880.0,10.0,20.0,30.0,81.51,81.53,82.41,83.33,Medicine
1220.0,12.0,24.0,36.0,76.37,76.47,76.52,76.59,Aluminium
2620.0,11.0,22.0,33.0,73.63,73.65,73.74,73.76,Meat
1970.0,13.0,26.0,39.0,77.66,77.77,77.84,77.84,Iron
680.0,15.0,30.0,45.0,68.1,68.24,68.66,68.71,Copper
50.0,8.0,16.0,24.0,12.805,12.885,12.98,12.98,ICECREAM
2750.0,8.0,16.0,24.0,86.97,87.04,87.07,87.07,Iron
2410.0,7.0,14.0,21.0,88.33,88.43,88.43,88.43,Aluminium
2630.0,18.0,36.0,54.0,43.03,43.28,43.39,43.4,FruitJuice
1510.0,15.0,30.0,45.0,73.58,73.93,74.04,74.3,Iron
520.0,10.0,20.0,30.0,68.97,69.17,69.18,69.42,Aluminium
1030.0,15.0,30.0,45.0,22.555,22.64,22.96,23.005,ICECREAM
650.0,16.0,32.0,48.0,31.19,31.4,31.5,31.71,CoolDrink
2390.0,19.0,38.0,57.0,85.53,85.76,85.92,86.12,Copper
420.0,10.0,20.0,30.0,67.55,67.62,68.04,68.11,Medicine
800.0,18.0,36.0,54.0,51.26,51.44,51.59,51.66,Meat
750.0,8.0,16.0,24.0,38.59,39.02,39.08,39.08,CoolDrink
990.0,7.0,14.0,21.0,34.71,34.81,34.81,34.91,CoolDrink
470.0,9.0,18.0,27.0,18.48,18.71,20.01,20.6,Apple
860.0,12.0,24.0,36.0,43.6,43.5,43.7,44.1,Water
1520.0,14.0,28.0,42.0,27.32,27.425,27.545,27.605,ICECREAM
370.0,13.0,26.0,39.0,12.89,14.94,16.32,17.14,Apple
2030.0,6.0,12.0,18.0,48.12,48.67,48.67,48.71,FruitJuice
2220.0,8.0,16.0,24.0,38.33,38.37,38.43,38.43,FruitJuice
990.0,19.0,38.0,57.0,71.24,71.41,71.71,71.96,Copper
2070.0,14.0,28.0,42.0,49.06,49.13,49.47,49.54,FruitJuice
1060.0,6.0,12.0,18.0,42.79,42.79,42.79,42.97,Apple
180.0,9.0,18.0,27.0,59.15,59.19,59.24,59.3,Iron
560.0,19.0,38.0,57.0,22.46,22.96,23.73,25.24,Apple
1460.0,18.0,36.0,54.0,64.03,64.71,65.34,65.85,ICECREAM
810.0,10.0,20.0,30.0,39.75,39.85,40.2,40.3,CoolDrink
2370.0,16.0,32.0,48.0,39.95,39.99,40.05,40.13,FruitJuice
1170.0,8.0,16.0,24.0,23.815,23.93,23.95,23.95,ICECREAM
2980.0,12.0,24.0,36.0,55.27,55.37,55.48,55.68,CoolDrink
470.0,9.0,18.0,27.0,32.55,32.61,32.68,32.84,CoolDrink
550.0,6.0,12.0,18.0,33.93,34.18,34.18,34.75,CoolDrink
570.0,9.0,18.0,27.0,22.93,22.96,23.67,23.73,Apple
1170.0,16.0,32.0,48.0,23.815,23.95,24.165,24.285,ICECREAM
3100.0,18.0,36.0,54.0,65.81,66.36,66.9,67.29,FruitJuice
900.0,15.0,30.0,45.0,40.88,41.05,41.23,41.29,CoolDrink
2540.0,7.0,14.0,21.0,73.16,73.18,73.18,73.23,Meat
1050.0,20.0,40.0,60.0,44.16,45.03,45.13,45.5,CoolDrink
1050.0,15.0,30.0,45.0,68.19,68.19,68.33,68.33,Iron
1480.0,14.0,28.0,42.0,29.86,29.87,29.96,30.01,FruitJuice
1300.0,8.0,16.0,24.0,77.27,77.3,77.73,77.73,Aluminium
910.0,13.0,26.0,39.0,83.33,84.2,84.2,84.2,Medicine
740.0,14.0,28.0,42.0,77.2,77.79,78.47,78.6,Medicine
2270.0,9.0,18.0,27.0,84.72,84.8,84.82,84.82,Copper
340.0,18.0,36.0,54.0,64.14,64.36,64.54,64.59,Copper
2380.0,9.0,18.0,27.0,53.69,53.85,53.91,54.21,FruitJuice
4640.0,16.0,32.0,48.0,68.93,68.99,69.53,69.56,FruitJuice
470.0,15.0,30.0,45.0,40.6,40.6,40.6,40.7,Water
490.0,6.0,12.0,18.0,62.21,62.38,62.38,62.45,Iron
930.0,10.0,20.0,30.0,41.23,41.29,41.81,41.89,CoolDrink
1700.0,11.0,22.0,33.0,80.58,80.69,81.0,81.08,Aluminium
2470.0,20.0,40.0,60.0,56.52,56.73,57.02,57.13,FruitJuice
1870.0,16.0,32.0,48.0,80.06,80.54,80.59,80.61,Copper
2390.0,20.0,40.0,60.0,82.82,82.95,83.13,83.61,Iron
1360.0,9.0,18.0,27.0,25.485,25.52,25.64,25.85,ICECREAM
1760.0,9.0,18.0,27.0,30.095,30.195,30.37,30.46,ICECREAM
930.0,15.0,30.0,45.0,35.77,35.82,36.1,38.48,Apple
2390.0,6.0,12.0,18.0,82.82,82.9,82.9,82.95,Iron
3460.0,10.0,20.0,30.0,60.23,60.33,60.44,60.54,CoolDrink
960.0,17.0,34.0,51.0,48.5,48.6,48.7,48.8,Water
520.0,18.0,36.0,54.0,47.08,47.34,47.48,47.63,Meat
50.0,9.0,18.0,27.0,12.805,12.885,12.98,13.01,ICECREAM
420.0,5.0,10.0,15.0,67.55,67.55,67.62,67.62,Medicine
1040.0,7.0,14.0,21.0,68.12,68.19,68.19,68.19,Iron
3220.0,9.0,18.0,27.0,69.06,69.33,69.67,69.72,FruitJuice
600.0,19.0,38.0,57.0,23.73,25.24,25.29,25.66,Apple
950.0,14.0,28.0,42.0,35.82,36.1,38.48,38.74,Apple
690.0,10.0,20.0,30.0,68.24,68.3,68.66,68.71,Copper
3800.0,11.0,22.0,33.0,63.74,63.85,63.95,64.05,CoolDrink
420.0,12.0,24.0,36.0,39.4,40.1,39.9,40.4,Water
610.0,18.0,36.0,54.0,24.99,25.25,25.46,25.66,Apple
600.0,10.0,20.0,30.0,42.8,43.1,43.7,43.5,Water
2910.0,15.0,30.0,45.0,77.72,77.99,78.22,78.5,Meat
1710.0,5.0,10.0,15.0,42.05,42.05,42.12,42.12,FruitJuice
480.0,5.0,10.0,15.0,32.61,32.61,32.68,32.68,CoolDrink
470.0,8.0,16.0,24.0,20.81,20.87,21.02,21.02,FruitJuice
1280.0,17.0,34.0,51.0,57.96,58.8,58.93,59.23,ICECREAM
690.0,10.0,20.0,30.0,27.13,27.43,27.45,27.48,Apple
2420.0,6.0,12.0,18.0,88.43,88.43,88.43,88.54,Aluminium
2000.0,20.0,40.0,60.0,81.19,81.35,81.62,81.65,Copper
650.0,6.0,12.0,18.0,41.9,42.4,42.4,42.3,Water
960.0,20.0,40.0,60.0,36.1,38.48,39.67,41.21,Apple
1610.0,10.0,20.0,30.0,74.86,74.86,74.89,75.0,Iron
1570.0,11.0,22.0,33.0,60.47,60.83,60.89,61.19,Meat
400.0,20.0,40.0,60.0,16.32,17.15,18.1,18.47,Apple
670.0,20.0,40.0,60.0,36.92,37.55,37.69,38.36,CoolDrink
700.0,7.0,14.0,21.0,31.71,31.81,31.81,31.92,CoolDrink
1420.0,8.0,16.0,24.0,26.275,26.455,26.515,26.515,ICECREAM
400.0,18.0,36.0,54.0,68.38,68.68,68.72,68.74,Aluminium
670.0,12.0,24.0,36.0,70.56,70.78,70.88,70.96,Aluminium
2670.0,5.0,10.0,15.0,90.8,90.8,90.8,90.97,Aluminium
2450.0,9.0,18.0,27.0,37.965,37.965,37.965,37.965,ICECREAM
2950.0,6.0,12.0,18.0,89.15,89.23,89.23,89.27,Iron
2770.0,18.0,36.0,54.0,71.6,71.8,72.2,71.8,Water
2170.0,5.0,10.0,15.0,37.94,37.94,38.02,38.02,FruitJuice
3730.0,17.0,34.0,51.0,57.57,57.71,58.25,58.34,FruitJuice
810.0,17.0,34.0,51.0,22.17,22.55,22.66,22.88,FruitJuice
310.0,5.0,10.0,15.0,17.72,17.72,17.85,17.85,FruitJuice
400.0,19.0,38.0,57.0,28.61,28.82,29.02,29.23,CoolDrink
2960.0,5.0,10.0,15.0,48.5,48.5,48.56,48.56,FruitJuice
540.0,12.0,24.0,36.0,71.95,72.28,72.75,73.1,Medicine
140.0,6.0,12.0,18.0,29.1,30.6,30.6,32.6,Water
1390.0,7.0,14.0,21.0,29.17,29.18,29.18,29.4,FruitJuice
870.0,9.0,18.0,27.0,43.5,43.7,44.2,44.1,Water
1750.0,8.0,16.0,24.0,42.56,42.66,42.77,42.77,CoolDrink
530.0,11.0,22.0,33.0,22.15,22.34,22.42,22.46,Apple
2070.0,8.0,16.0,24.0,46.9,46.9,47.7,47.7,Water
870.0,8.0,16.0,24.0,72.38,72.75,72.81,72.81,Aluminium
2440.0,19.0,38.0,57.0,40.31,40.55,40.7,40.91,FruitJuice
880.0,13.0,26.0,39.0,20.945,21.085,21.15,21.32,ICECREAM
510.0,20.0,40.0,60.0,21.17,21.28,21.49,21.64,FruitJuice
3070.0,11.0,22.0,33.0,56.2,56.3,56.41,56.51,CoolDrink
1260.0,7.0,14.0,21.0,57.5,57.84,57.84,57.96,ICECREAM
1710.0,11.0,22.0,33.0,75.31,75.52,75.89,75.9,Iron
1500.0,5.0,10.0,15.0,65.34,65.85,65.85,65.85,ICECREAM
370.0,12.0,24.0,36.0,45.64,45.74,45.8,45.94,Meat
670.0,20.0,40.0,60.0,64.2,64.71,65.01,65.1,Iron
1000.0,12.0,24.0,36.0,71.29,71.41,71.57,71.76,Copper
2200.0,10.0,20.0,30.0,83.78,83.8,83.82,84.11,Copper
2810.0,18.0,36.0,54.0,62.46,62.73,62.84,63.37,FruitJuice
1990.0,5.0,10.0,15.0,35.36,35.36,35.44,35.44,FruitJuice
1660.0,15.0,30.0,45.0,41.63,41.73,41.94,42.04,CoolDrink
140.0,14.0,28.0,42.0,58.78,59.47,60.6,61.0,Medicine
1670.0,9.0,18.0,27.0,28.715,28.965,29.095,29.32,ICECREAM
640.0,15.0,30.0,45.0,25.29,25.66,26.5,27.13,Apple
1150.0,17.0,34.0,51.0,44.43,45.25,45.26,45.76,Apple
2170.0,14.0,28.0,42.0,50.22,50.25,50.39,50.56,FruitJuice
850.0,12.0,24.0,36.0,51.66,52.24,52.32,52.6,Meat
2410.0,12.0,24.0,36.0,85.76,85.85,85.92,86.12,Copper
620.0,10.0,20.0,30.0,19.59,19.95,20.26,20.36,FruitJuice
40.0,6.0,12.0,18.0,1.68,1.7,1.7,2.46,Apple
650.0,19.0,38.0,57.0,48.87,49.33,49.55,49.95,Meat
2140.0,11.0,22.0,33.0,63.4,63.4,63.2,63.4,Water
3880.0,19.0,38.0,57.0,64.57,64.78,64.98,65.19,CoolDrink
1120.0,8.0,16.0,24.0,29.82,29.88,29.89,29.89,FruitJuice
1960.0,7.0,14.0,21.0,44.73,44.83,44.83,44.94,CoolDrink
1630.0,12.0,24.0,36.0,31.07,31.26,31.29,31.6,FruitJuice
110.0,20.0,40.0,60.0,22.21,22.6,22.69,23.68,ICECREAM
1670.0,7.0,14.0,21.0,41.73,41.84,41.84,41.94,CoolDrink
1580.0,8.0,16.0,24.0,52.64,52.7,52.8,52.8,CoolDrink
290.0,13.0,26.0,39.0,37.8,37.6,37.9,38.3,Water
480.0,15.0,30.0,45.0,69.96,70.57,70.64,70.84,Medicine
810.0,17.0,34.0,51.0,46.6,47.3,46.9,47.5,Water
300.0,8.0,16.0,24.0,65.23,65.4,65.41,65.41,Medicine
1250.0,10.0,20.0,30.0,73.69,73.72,73.77,73.86,Copper
2190.0,9.0,18.0,27.0,48.1,47.7,47.2,47.7,Water
1220.0,17.0,34.0,51.0,55.83,56.42,56.84,57.84,ICECREAM
2370.0,15.0,30.0,45.0,39.95,39.98,40.05,40.11,FruitJuice
1540.0,11.0,22.0,33.0,74.04,74.3,74.31,74.35,Iron
1030.0,8.0,16.0,24.0,67.91,68.12,68.19,68.19,Iron
1190.0,7.0,14.0,21.0,55.05,55.44,55.44,55.54,ICECREAM
1680.0,15.0,30.0,45.0,54.78,55.35,55.65,55.74,CoolDrink
2000.0,7.0,14.0,21.0,47.74,47.76,47.76,48.08,FruitJuice
1520.0,19.0,38.0,57.0,27.32,27.48,27.605,27.755,ICECREAM
1900.0,20.0,40.0,60.0,31.635,31.755,32.035,32.215,ICECREAM
1290.0,9.0,18.0,27.0,70.82,70.89,70.99,71.06,Iron
1430.0,15.0,30.0,45.0,37.57,37.59,37.85,38.05,FruitJuice
2360.0,13.0,26.0,39.0,51.6,51.8,51.9,52.6,Water
2670.0,19.0,38.0,57.0,61.3,61.7,62.3,62.7,Water
4150.0,13.0,26.0,39.0,67.36,67.46,67.67,67.77,CoolDrink
160.0,14.0,28.0,42.0,13.98,14.08,14.49,14.76,FruitJuice
3840.0,17.0,34.0,51.0,64.16,64.36,64.47,64.67,CoolDrink
2450.0,10.0,20.0,30.0,71.98,72.09,72.14,72.37,Meat
530.0,16.0,32.0,48.0,17.205,17.33,17.485,17.745,ICECREAM
1900.0,15.0,30.0,45.0,44.52,45.43,45.46,45.89,FruitJuice
1580.0,6.0,12.0,18.0,76.64,76.8,76.8,76.8,Copper
1010.0,12.0,24.0,36.0,41.14,41.21,41.76,42.6,Apple
150.0,6.0,12.0,18.0,26.44,26.45,26.45,26.51,CoolDrink
1620.0,10.0,20.0,30.0,68.31,68.74,69.25,69.84,ICECREAM
560.0,14.0,28.0,42.0,22.46,22.93,23.67,23.73,Apple
2930.0,12.0,24.0,36.0,64.07,64.31,64.57,64.76,FruitJuice
4270.0,5.0,10.0,15.0,65.45,65.53,65.53,65.59,FruitJuice
70.0,14.0,28.0,42.0,2.55,2.81,3.63,3.71,Apple
740.0,16.0,32.0,48.0,77.2,78.04,78.47,78.8,Medicine
390.0,16.0,32.0,48.0,16.82,17.0,17.13,17.36,FruitJuice
2220.0,6.0,12.0,18.0,85.24,85.3,85.3,85.43,Aluminium
950.0,20.0,40.0,60.0,23.65,23.95,24.28,24.31,FruitJuice
1600.0,6.0,12.0,18.0,30.88,30.99,30.99,31.02,FruitJuice
1340.0,15.0,30.0,45.0,71.29,71.35,71.65,71.81,Iron
790.0,11.0,22.0,33.0,78.8,78.82,78.95,79.58,Medicine
2290.0,5.0,10.0,15.0,48.14,48.24,48.24,48.35,CoolDrink
2890.0,13.0,26.0,39.0,73.2,73.6,73.9,73.6,Water
350.0,17.0,34.0,51.0,45.49,45.64,45.74,45.83,Meat
1920.0,6.0,12.0,18.0,31.755,31.9,31.9,32.035,ICECREAM
2560.0,9.0,18.0,27.0,85.18,85.24,85.49,85.56,Iron
700.0,16.0,32.0,48.0,37.6,38.17,38.36,38.59,CoolDrink
250.0,10.0,20.0,30.0,14.585,14.625,14.645,14.755,ICECREAM
1890.0,10.0,20.0,30.0,59.59,59.6,59.67,59.9,CoolDrink
1200.0,13.0,26.0,39.0,46.88,47.05,47.14,47.22,CoolDrink
2550.0,14.0,28.0,42.0,68.4,68.4,68.8,69.1,Water
360.0,19.0,38.0,57.0,65.83,66.97,67.49,67.55,Medicine
400.0,16.0,32.0,48.0,16.32,17.15,17.87,18.4,Apple
1560.0,6.0,12.0,18.0,79.53,79.54,79.54,79.56,Aluminium
2360.0,5.0,10.0,15.0,48.86,48.97,48.97,49.07,CoolDrink
1010.0,19.0,38.0,57.0,22.245,22.555,22.815,23.005,ICECREAM
1800.0,7.0,14.0,21.0,43.02,43.06,43.06,43.3,FruitJuice
2050.0,19.0,38.0,57.0,33.12,33.4,33.61,33.875,ICECREAM
350.0,17.0,34.0,51.0,64.27,64.4,64.54,64.59,Copper
2000.0,16.0,32.0,48.0,77.84,78.02,78.46,78.58,Iron
740.0,13.0,26.0,39.0,19.35,19.445,19.5,19.63,ICECREAM
740.0,10.0,20.0,30.0,38.45,38.59,39.02,39.08,CoolDrink
1160.0,7.0,14.0,21.0,44.84,45.25,45.25,45.26,Apple
920.0,16.0,32.0,48.0,43.9,43.0,44.3,42.3,Water
2460.0,13.0,26.0,39.0,67.4,67.2,67.0,67.3,Water
570.0,11.0,22.0,33.0,72.97,73.1,73.48,73.73,Medicine
1680.0,13.0,26.0,39.0,61.92,62.02,62.34,62.35,Meat
1740.0,18.0,36.0,54.0,62.49,62.64,63.1,63.2,Meat
1070.0,15.0,30.0,45.0,43.2,43.2,43.4,43.4,Water
30.0,9.0,18.0,27.0,12.32,12.44,12.57,12.66,FruitJuice
1310.0,8.0,16.0,24.0,70.99,71.06,71.24,71.24,Iron
650.0,11.0,22.0,33.0,31.19,31.3,31.4,31.5,CoolDrink
2560.0,8.0,16.0,24.0,87.08,87.14,87.35,87.35,Copper
2460.0,19.0,38.0,57.0,83.74,83.95,84.12,84.59,Iron
3860.0,11.0,22.0,33.0,64.36,64.47,64.57,64.67,CoolDrink
1650.0,20.0,40.0,60.0,77.3,77.5,77.75,77.88,Copper
730.0,9.0,18.0,27.0,44.9,45.0,45.6,45.5,Water
1390.0,20.0,40.0,60.0,54.4,54.4,54.8,54.9,Water
